subject_id,basc064,basc122,basc197,craddock_scorr_mean,harvard_oxford_cort_prob_2mm,motions,msdl,power_2011
2463759577176454720,./data/fmri/basc064/2463759577176454720/run_1/2463759577176454720_task-Rest_confounds.csv,./data/fmri/basc122/2463759577176454720/run_1/2463759577176454720_task-Rest_confounds.csv,./data/fmri/basc197/2463759577176454720/run_1/2463759577176454720_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/2463759577176454720/run_1/2463759577176454720_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/2463759577176454720/run_1/2463759577176454720_task-Rest_confounds.csv,./data/fmri/motions/2463759577176454720/run_1/motions.txt,./data/fmri/msdl/2463759577176454720/run_1/2463759577176454720_task-Rest_confounds.csv,./data/fmri/power_2011/2463759577176454720/run_1/2463759577176454720_task-Rest_confounds.csv
4379505609203128367,./data/fmri/basc064/4379505609203128367/run_1/4379505609203128367_task-Rest_confounds.csv,./data/fmri/basc122/4379505609203128367/run_1/4379505609203128367_task-Rest_confounds.csv,./data/fmri/basc197/4379505609203128367/run_1/4379505609203128367_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/4379505609203128367/run_1/4379505609203128367_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/4379505609203128367/run_1/4379505609203128367_task-Rest_confounds.csv,./data/fmri/motions/4379505609203128367/run_1/motions.txt,./data/fmri/msdl/4379505609203128367/run_1/4379505609203128367_task-Rest_confounds.csv,./data/fmri/power_2011/4379505609203128367/run_1/4379505609203128367_task-Rest_confounds.csv
5811273726324091004,./data/fmri/basc064/5811273726324091004/run_1/5811273726324091004_task-Rest_confounds.csv,./data/fmri/basc122/5811273726324091004/run_1/5811273726324091004_task-Rest_confounds.csv,./data/fmri/basc197/5811273726324091004/run_1/5811273726324091004_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/5811273726324091004/run_1/5811273726324091004_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/5811273726324091004/run_1/5811273726324091004_task-Rest_confounds.csv,./data/fmri/motions/5811273726324091004/run_1/motions.txt,./data/fmri/msdl/5811273726324091004/run_1/5811273726324091004_task-Rest_confounds.csv,./data/fmri/power_2011/5811273726324091004/run_1/5811273726324091004_task-Rest_confounds.csv
17434771209086744799,./data/fmri/basc064/17434771209086744799/run_1/17434771209086744799_task-Rest_confounds.csv,./data/fmri/basc122/17434771209086744799/run_1/17434771209086744799_task-Rest_confounds.csv,./data/fmri/basc197/17434771209086744799/run_1/17434771209086744799_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/17434771209086744799/run_1/17434771209086744799_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/17434771209086744799/run_1/17434771209086744799_task-Rest_confounds.csv,./data/fmri/motions/17434771209086744799/run_1/motions.txt,./data/fmri/msdl/17434771209086744799/run_1/17434771209086744799_task-Rest_confounds.csv,./data/fmri/power_2011/17434771209086744799/run_1/17434771209086744799_task-Rest_confounds.csv
13579724907581819285,./data/fmri/basc064/13579724907581819285/run_1/13579724907581819285_task-Rest_confounds.csv,./data/fmri/basc122/13579724907581819285/run_1/13579724907581819285_task-Rest_confounds.csv,./data/fmri/basc197/13579724907581819285/run_1/13579724907581819285_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/13579724907581819285/run_1/13579724907581819285_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/13579724907581819285/run_1/13579724907581819285_task-Rest_confounds.csv,./data/fmri/motions/13579724907581819285/run_1/motions.txt,./data/fmri/msdl/13579724907581819285/run_1/13579724907581819285_task-Rest_confounds.csv,./data/fmri/power_2011/13579724907581819285/run_1/13579724907581819285_task-Rest_confounds.csv
18240361524600448474,./data/fmri/basc064/18240361524600448474/run_1/18240361524600448474_task-Rest_confounds.csv,./data/fmri/basc122/18240361524600448474/run_1/18240361524600448474_task-Rest_confounds.csv,./data/fmri/basc197/18240361524600448474/run_1/18240361524600448474_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/18240361524600448474/run_1/18240361524600448474_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/18240361524600448474/run_1/18240361524600448474_task-Rest_confounds.csv,./data/fmri/motions/18240361524600448474/run_1/motions.txt,./data/fmri/msdl/18240361524600448474/run_1/18240361524600448474_task-Rest_confounds.csv,./data/fmri/power_2011/18240361524600448474/run_1/18240361524600448474_task-Rest_confounds.csv
705955639423368011,./data/fmri/basc064/705955639423368011/run_1/705955639423368011_task-Rest_confounds.csv,./data/fmri/basc122/705955639423368011/run_1/705955639423368011_task-Rest_confounds.csv,./data/fmri/basc197/705955639423368011/run_1/705955639423368011_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/705955639423368011/run_1/705955639423368011_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/705955639423368011/run_1/705955639423368011_task-Rest_confounds.csv,./data/fmri/motions/705955639423368011/run_1/motions.txt,./data/fmri/msdl/705955639423368011/run_1/705955639423368011_task-Rest_confounds.csv,./data/fmri/power_2011/705955639423368011/run_1/705955639423368011_task-Rest_confounds.csv
1088963203025926792,./data/fmri/basc064/1088963203025926792/run_1/1088963203025926792_task-Rest_confounds.csv,./data/fmri/basc122/1088963203025926792/run_1/1088963203025926792_task-Rest_confounds.csv,./data/fmri/basc197/1088963203025926792/run_1/1088963203025926792_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/1088963203025926792/run_1/1088963203025926792_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/1088963203025926792/run_1/1088963203025926792_task-Rest_confounds.csv,./data/fmri/motions/1088963203025926792/run_1/motions.txt,./data/fmri/msdl/1088963203025926792/run_1/1088963203025926792_task-Rest_confounds.csv,./data/fmri/power_2011/1088963203025926792/run_1/1088963203025926792_task-Rest_confounds.csv
10074191492374027123,./data/fmri/basc064/10074191492374027123/run_1/10074191492374027123_task-Rest_confounds.csv,./data/fmri/basc122/10074191492374027123/run_1/10074191492374027123_task-Rest_confounds.csv,./data/fmri/basc197/10074191492374027123/run_1/10074191492374027123_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/10074191492374027123/run_1/10074191492374027123_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/10074191492374027123/run_1/10074191492374027123_task-Rest_confounds.csv,./data/fmri/motions/10074191492374027123/run_1/motions.txt,./data/fmri/msdl/10074191492374027123/run_1/10074191492374027123_task-Rest_confounds.csv,./data/fmri/power_2011/10074191492374027123/run_1/10074191492374027123_task-Rest_confounds.csv
15677303501404370653,./data/fmri/basc064/15677303501404370653/run_1/15677303501404370653_task-Rest_confounds.csv,./data/fmri/basc122/15677303501404370653/run_1/15677303501404370653_task-Rest_confounds.csv,./data/fmri/basc197/15677303501404370653/run_1/15677303501404370653_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/15677303501404370653/run_1/15677303501404370653_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/15677303501404370653/run_1/15677303501404370653_task-Rest_confounds.csv,./data/fmri/motions/15677303501404370653/run_1/motions.txt,./data/fmri/msdl/15677303501404370653/run_1/15677303501404370653_task-Rest_confounds.csv,./data/fmri/power_2011/15677303501404370653/run_1/15677303501404370653_task-Rest_confounds.csv
1871465266881963310,./data/fmri/basc064/1871465266881963310/run_1/1871465266881963310_task-Rest_confounds.csv,./data/fmri/basc122/1871465266881963310/run_1/1871465266881963310_task-Rest_confounds.csv,./data/fmri/basc197/1871465266881963310/run_1/1871465266881963310_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/1871465266881963310/run_1/1871465266881963310_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/1871465266881963310/run_1/1871465266881963310_task-Rest_confounds.csv,./data/fmri/motions/1871465266881963310/run_1/motions.txt,./data/fmri/msdl/1871465266881963310/run_1/1871465266881963310_task-Rest_confounds.csv,./data/fmri/power_2011/1871465266881963310/run_1/1871465266881963310_task-Rest_confounds.csv
6418624291147899322,./data/fmri/basc064/6418624291147899322/run_1/6418624291147899322_task-Rest_confounds.csv,./data/fmri/basc122/6418624291147899322/run_1/6418624291147899322_task-Rest_confounds.csv,./data/fmri/basc197/6418624291147899322/run_1/6418624291147899322_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/6418624291147899322/run_1/6418624291147899322_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/6418624291147899322/run_1/6418624291147899322_task-Rest_confounds.csv,./data/fmri/motions/6418624291147899322/run_1/motions.txt,./data/fmri/msdl/6418624291147899322/run_1/6418624291147899322_task-Rest_confounds.csv,./data/fmri/power_2011/6418624291147899322/run_1/6418624291147899322_task-Rest_confounds.csv
4910959028544759505,./data/fmri/basc064/4910959028544759505/run_1/4910959028544759505_task-Rest_confounds.csv,./data/fmri/basc122/4910959028544759505/run_1/4910959028544759505_task-Rest_confounds.csv,./data/fmri/basc197/4910959028544759505/run_1/4910959028544759505_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/4910959028544759505/run_1/4910959028544759505_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/4910959028544759505/run_1/4910959028544759505_task-Rest_confounds.csv,./data/fmri/motions/4910959028544759505/run_1/motions.txt,./data/fmri/msdl/4910959028544759505/run_1/4910959028544759505_task-Rest_confounds.csv,./data/fmri/power_2011/4910959028544759505/run_1/4910959028544759505_task-Rest_confounds.csv
12017417879396901503,./data/fmri/basc064/12017417879396901503/run_1/12017417879396901503_task-Rest_confounds.csv,./data/fmri/basc122/12017417879396901503/run_1/12017417879396901503_task-Rest_confounds.csv,./data/fmri/basc197/12017417879396901503/run_1/12017417879396901503_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/12017417879396901503/run_1/12017417879396901503_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/12017417879396901503/run_1/12017417879396901503_task-Rest_confounds.csv,./data/fmri/motions/12017417879396901503/run_1/motions.txt,./data/fmri/msdl/12017417879396901503/run_1/12017417879396901503_task-Rest_confounds.csv,./data/fmri/power_2011/12017417879396901503/run_1/12017417879396901503_task-Rest_confounds.csv
12624005009203552541,./data/fmri/basc064/12624005009203552541/run_1/12624005009203552541_task-Rest_confounds.csv,./data/fmri/basc122/12624005009203552541/run_1/12624005009203552541_task-Rest_confounds.csv,./data/fmri/basc197/12624005009203552541/run_1/12624005009203552541_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/12624005009203552541/run_1/12624005009203552541_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/12624005009203552541/run_1/12624005009203552541_task-Rest_confounds.csv,./data/fmri/motions/12624005009203552541/run_1/motions.txt,./data/fmri/msdl/12624005009203552541/run_1/12624005009203552541_task-Rest_confounds.csv,./data/fmri/power_2011/12624005009203552541/run_1/12624005009203552541_task-Rest_confounds.csv
17359081410485284978,./data/fmri/basc064/17359081410485284978/run_1/17359081410485284978_task-Rest_confounds.csv,./data/fmri/basc122/17359081410485284978/run_1/17359081410485284978_task-Rest_confounds.csv,./data/fmri/basc197/17359081410485284978/run_1/17359081410485284978_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/17359081410485284978/run_1/17359081410485284978_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/17359081410485284978/run_1/17359081410485284978_task-Rest_confounds.csv,./data/fmri/motions/17359081410485284978/run_1/motions.txt,./data/fmri/msdl/17359081410485284978/run_1/17359081410485284978_task-Rest_confounds.csv,./data/fmri/power_2011/17359081410485284978/run_1/17359081410485284978_task-Rest_confounds.csv
18019768656553562658,./data/fmri/basc064/18019768656553562658/run_1/18019768656553562658_task-Rest_confounds.csv,./data/fmri/basc122/18019768656553562658/run_1/18019768656553562658_task-Rest_confounds.csv,./data/fmri/basc197/18019768656553562658/run_1/18019768656553562658_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/18019768656553562658/run_1/18019768656553562658_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/18019768656553562658/run_1/18019768656553562658_task-Rest_confounds.csv,./data/fmri/motions/18019768656553562658/run_1/motions.txt,./data/fmri/msdl/18019768656553562658/run_1/18019768656553562658_task-Rest_confounds.csv,./data/fmri/power_2011/18019768656553562658/run_1/18019768656553562658_task-Rest_confounds.csv
12439394516663437200,./data/fmri/basc064/12439394516663437200/run_1/12439394516663437200_task-Rest_confounds.csv,./data/fmri/basc122/12439394516663437200/run_1/12439394516663437200_task-Rest_confounds.csv,./data/fmri/basc197/12439394516663437200/run_1/12439394516663437200_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/12439394516663437200/run_1/12439394516663437200_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/12439394516663437200/run_1/12439394516663437200_task-Rest_confounds.csv,./data/fmri/motions/12439394516663437200/run_1/motions.txt,./data/fmri/msdl/12439394516663437200/run_1/12439394516663437200_task-Rest_confounds.csv,./data/fmri/power_2011/12439394516663437200/run_1/12439394516663437200_task-Rest_confounds.csv
7775746669532535533,./data/fmri/basc064/7775746669532535533/run_1/7775746669532535533_task-Rest_confounds.csv,./data/fmri/basc122/7775746669532535533/run_1/7775746669532535533_task-Rest_confounds.csv,./data/fmri/basc197/7775746669532535533/run_1/7775746669532535533_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/7775746669532535533/run_1/7775746669532535533_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/7775746669532535533/run_1/7775746669532535533_task-Rest_confounds.csv,./data/fmri/motions/7775746669532535533/run_1/motions.txt,./data/fmri/msdl/7775746669532535533/run_1/7775746669532535533_task-Rest_confounds.csv,./data/fmri/power_2011/7775746669532535533/run_1/7775746669532535533_task-Rest_confounds.csv
4637383016146861464,./data/fmri/basc064/4637383016146861464/run_1/4637383016146861464_task-Rest_confounds.csv,./data/fmri/basc122/4637383016146861464/run_1/4637383016146861464_task-Rest_confounds.csv,./data/fmri/basc197/4637383016146861464/run_1/4637383016146861464_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/4637383016146861464/run_1/4637383016146861464_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/4637383016146861464/run_1/4637383016146861464_task-Rest_confounds.csv,./data/fmri/motions/4637383016146861464/run_1/motions.txt,./data/fmri/msdl/4637383016146861464/run_1/4637383016146861464_task-Rest_confounds.csv,./data/fmri/power_2011/4637383016146861464/run_1/4637383016146861464_task-Rest_confounds.csv
11530578323476198375,./data/fmri/basc064/11530578323476198375/run_1/11530578323476198375_task-Rest_confounds.csv,./data/fmri/basc122/11530578323476198375/run_1/11530578323476198375_task-Rest_confounds.csv,./data/fmri/basc197/11530578323476198375/run_1/11530578323476198375_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/11530578323476198375/run_1/11530578323476198375_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/11530578323476198375/run_1/11530578323476198375_task-Rest_confounds.csv,./data/fmri/motions/11530578323476198375/run_1/motions.txt,./data/fmri/msdl/11530578323476198375/run_1/11530578323476198375_task-Rest_confounds.csv,./data/fmri/power_2011/11530578323476198375/run_1/11530578323476198375_task-Rest_confounds.csv
18405996504862694428,./data/fmri/basc064/18405996504862694428/run_1/18405996504862694428_task-Rest_confounds.csv,./data/fmri/basc122/18405996504862694428/run_1/18405996504862694428_task-Rest_confounds.csv,./data/fmri/basc197/18405996504862694428/run_1/18405996504862694428_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/18405996504862694428/run_1/18405996504862694428_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/18405996504862694428/run_1/18405996504862694428_task-Rest_confounds.csv,./data/fmri/motions/18405996504862694428/run_1/motions.txt,./data/fmri/msdl/18405996504862694428/run_1/18405996504862694428_task-Rest_confounds.csv,./data/fmri/power_2011/18405996504862694428/run_1/18405996504862694428_task-Rest_confounds.csv
10489936382846127480,./data/fmri/basc064/10489936382846127480/run_1/10489936382846127480_task-Rest_confounds.csv,./data/fmri/basc122/10489936382846127480/run_1/10489936382846127480_task-Rest_confounds.csv,./data/fmri/basc197/10489936382846127480/run_1/10489936382846127480_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/10489936382846127480/run_1/10489936382846127480_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/10489936382846127480/run_1/10489936382846127480_task-Rest_confounds.csv,./data/fmri/motions/10489936382846127480/run_1/motions.txt,./data/fmri/msdl/10489936382846127480/run_1/10489936382846127480_task-Rest_confounds.csv,./data/fmri/power_2011/10489936382846127480/run_1/10489936382846127480_task-Rest_confounds.csv
14026224711185706377,./data/fmri/basc064/14026224711185706377/run_1/14026224711185706377_task-Rest_confounds.csv,./data/fmri/basc122/14026224711185706377/run_1/14026224711185706377_task-Rest_confounds.csv,./data/fmri/basc197/14026224711185706377/run_1/14026224711185706377_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/14026224711185706377/run_1/14026224711185706377_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/14026224711185706377/run_1/14026224711185706377_task-Rest_confounds.csv,./data/fmri/motions/14026224711185706377/run_1/motions.txt,./data/fmri/msdl/14026224711185706377/run_1/14026224711185706377_task-Rest_confounds.csv,./data/fmri/power_2011/14026224711185706377/run_1/14026224711185706377_task-Rest_confounds.csv
7891970636269676378,./data/fmri/basc064/7891970636269676378/run_1/7891970636269676378_task-Rest_confounds.csv,./data/fmri/basc122/7891970636269676378/run_1/7891970636269676378_task-Rest_confounds.csv,./data/fmri/basc197/7891970636269676378/run_1/7891970636269676378_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/7891970636269676378/run_1/7891970636269676378_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/7891970636269676378/run_1/7891970636269676378_task-Rest_confounds.csv,./data/fmri/motions/7891970636269676378/run_1/motions.txt,./data/fmri/msdl/7891970636269676378/run_1/7891970636269676378_task-Rest_confounds.csv,./data/fmri/power_2011/7891970636269676378/run_1/7891970636269676378_task-Rest_confounds.csv
2242507443154115452,./data/fmri/basc064/2242507443154115452/run_1/2242507443154115452_task-Rest_confounds.csv,./data/fmri/basc122/2242507443154115452/run_1/2242507443154115452_task-Rest_confounds.csv,./data/fmri/basc197/2242507443154115452/run_1/2242507443154115452_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/2242507443154115452/run_1/2242507443154115452_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/2242507443154115452/run_1/2242507443154115452_task-Rest_confounds.csv,./data/fmri/motions/2242507443154115452/run_1/motions.txt,./data/fmri/msdl/2242507443154115452/run_1/2242507443154115452_task-Rest_confounds.csv,./data/fmri/power_2011/2242507443154115452/run_1/2242507443154115452_task-Rest_confounds.csv
5761045981393820928,./data/fmri/basc064/5761045981393820928/run_1/5761045981393820928_task-Rest_confounds.csv,./data/fmri/basc122/5761045981393820928/run_1/5761045981393820928_task-Rest_confounds.csv,./data/fmri/basc197/5761045981393820928/run_1/5761045981393820928_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/5761045981393820928/run_1/5761045981393820928_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/5761045981393820928/run_1/5761045981393820928_task-Rest_confounds.csv,./data/fmri/motions/5761045981393820928/run_1/motions.txt,./data/fmri/msdl/5761045981393820928/run_1/5761045981393820928_task-Rest_confounds.csv,./data/fmri/power_2011/5761045981393820928/run_1/5761045981393820928_task-Rest_confounds.csv
15608025842498069159,./data/fmri/basc064/15608025842498069159/run_1/15608025842498069159_task-Rest_confounds.csv,./data/fmri/basc122/15608025842498069159/run_1/15608025842498069159_task-Rest_confounds.csv,./data/fmri/basc197/15608025842498069159/run_1/15608025842498069159_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/15608025842498069159/run_1/15608025842498069159_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/15608025842498069159/run_1/15608025842498069159_task-Rest_confounds.csv,./data/fmri/motions/15608025842498069159/run_1/motions.txt,./data/fmri/msdl/15608025842498069159/run_1/15608025842498069159_task-Rest_confounds.csv,./data/fmri/power_2011/15608025842498069159/run_1/15608025842498069159_task-Rest_confounds.csv
1743722736902154042,./data/fmri/basc064/1743722736902154042/run_1/1743722736902154042_task-Rest_confounds.csv,./data/fmri/basc122/1743722736902154042/run_1/1743722736902154042_task-Rest_confounds.csv,./data/fmri/basc197/1743722736902154042/run_1/1743722736902154042_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/1743722736902154042/run_1/1743722736902154042_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/1743722736902154042/run_1/1743722736902154042_task-Rest_confounds.csv,./data/fmri/motions/1743722736902154042/run_1/motions.txt,./data/fmri/msdl/1743722736902154042/run_1/1743722736902154042_task-Rest_confounds.csv,./data/fmri/power_2011/1743722736902154042/run_1/1743722736902154042_task-Rest_confounds.csv
12382760978405107138,./data/fmri/basc064/12382760978405107138/run_1/12382760978405107138_task-Rest_confounds.csv,./data/fmri/basc122/12382760978405107138/run_1/12382760978405107138_task-Rest_confounds.csv,./data/fmri/basc197/12382760978405107138/run_1/12382760978405107138_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/12382760978405107138/run_1/12382760978405107138_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/12382760978405107138/run_1/12382760978405107138_task-Rest_confounds.csv,./data/fmri/motions/12382760978405107138/run_1/motions.txt,./data/fmri/msdl/12382760978405107138/run_1/12382760978405107138_task-Rest_confounds.csv,./data/fmri/power_2011/12382760978405107138/run_1/12382760978405107138_task-Rest_confounds.csv
7108231313682110967,./data/fmri/basc064/7108231313682110967/run_1/7108231313682110967_task-Rest_confounds.csv,./data/fmri/basc122/7108231313682110967/run_1/7108231313682110967_task-Rest_confounds.csv,./data/fmri/basc197/7108231313682110967/run_1/7108231313682110967_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/7108231313682110967/run_1/7108231313682110967_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/7108231313682110967/run_1/7108231313682110967_task-Rest_confounds.csv,./data/fmri/motions/7108231313682110967/run_1/motions.txt,./data/fmri/msdl/7108231313682110967/run_1/7108231313682110967_task-Rest_confounds.csv,./data/fmri/power_2011/7108231313682110967/run_1/7108231313682110967_task-Rest_confounds.csv
17501320691287082011,./data/fmri/basc064/17501320691287082011/run_1/17501320691287082011_task-Rest_confounds.csv,./data/fmri/basc122/17501320691287082011/run_1/17501320691287082011_task-Rest_confounds.csv,./data/fmri/basc197/17501320691287082011/run_1/17501320691287082011_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/17501320691287082011/run_1/17501320691287082011_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/17501320691287082011/run_1/17501320691287082011_task-Rest_confounds.csv,./data/fmri/motions/17501320691287082011/run_1/motions.txt,./data/fmri/msdl/17501320691287082011/run_1/17501320691287082011_task-Rest_confounds.csv,./data/fmri/power_2011/17501320691287082011/run_1/17501320691287082011_task-Rest_confounds.csv
14512541342641936232,./data/fmri/basc064/14512541342641936232/run_1/14512541342641936232_task-Rest_confounds.csv,./data/fmri/basc122/14512541342641936232/run_1/14512541342641936232_task-Rest_confounds.csv,./data/fmri/basc197/14512541342641936232/run_1/14512541342641936232_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/14512541342641936232/run_1/14512541342641936232_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/14512541342641936232/run_1/14512541342641936232_task-Rest_confounds.csv,./data/fmri/motions/14512541342641936232/run_1/motions.txt,./data/fmri/msdl/14512541342641936232/run_1/14512541342641936232_task-Rest_confounds.csv,./data/fmri/power_2011/14512541342641936232/run_1/14512541342641936232_task-Rest_confounds.csv
6890126816385034846,./data/fmri/basc064/6890126816385034846/run_1/6890126816385034846_task-Rest_confounds.csv,./data/fmri/basc122/6890126816385034846/run_1/6890126816385034846_task-Rest_confounds.csv,./data/fmri/basc197/6890126816385034846/run_1/6890126816385034846_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/6890126816385034846/run_1/6890126816385034846_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/6890126816385034846/run_1/6890126816385034846_task-Rest_confounds.csv,./data/fmri/motions/6890126816385034846/run_1/motions.txt,./data/fmri/msdl/6890126816385034846/run_1/6890126816385034846_task-Rest_confounds.csv,./data/fmri/power_2011/6890126816385034846/run_1/6890126816385034846_task-Rest_confounds.csv
16090538264572795678,./data/fmri/basc064/16090538264572795678/run_1/16090538264572795678_task-Rest_confounds.csv,./data/fmri/basc122/16090538264572795678/run_1/16090538264572795678_task-Rest_confounds.csv,./data/fmri/basc197/16090538264572795678/run_1/16090538264572795678_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/16090538264572795678/run_1/16090538264572795678_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/16090538264572795678/run_1/16090538264572795678_task-Rest_confounds.csv,./data/fmri/motions/16090538264572795678/run_1/motions.txt,./data/fmri/msdl/16090538264572795678/run_1/16090538264572795678_task-Rest_confounds.csv,./data/fmri/power_2011/16090538264572795678/run_1/16090538264572795678_task-Rest_confounds.csv
14114871539942389097,./data/fmri/basc064/14114871539942389097/run_1/14114871539942389097_task-Rest_confounds.csv,./data/fmri/basc122/14114871539942389097/run_1/14114871539942389097_task-Rest_confounds.csv,./data/fmri/basc197/14114871539942389097/run_1/14114871539942389097_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/14114871539942389097/run_1/14114871539942389097_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/14114871539942389097/run_1/14114871539942389097_task-Rest_confounds.csv,./data/fmri/motions/14114871539942389097/run_1/motions.txt,./data/fmri/msdl/14114871539942389097/run_1/14114871539942389097_task-Rest_confounds.csv,./data/fmri/power_2011/14114871539942389097/run_1/14114871539942389097_task-Rest_confounds.csv
13123586785653050523,./data/fmri/basc064/13123586785653050523/run_1/13123586785653050523_task-Rest_confounds.csv,./data/fmri/basc122/13123586785653050523/run_1/13123586785653050523_task-Rest_confounds.csv,./data/fmri/basc197/13123586785653050523/run_1/13123586785653050523_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/13123586785653050523/run_1/13123586785653050523_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/13123586785653050523/run_1/13123586785653050523_task-Rest_confounds.csv,./data/fmri/motions/13123586785653050523/run_1/motions.txt,./data/fmri/msdl/13123586785653050523/run_1/13123586785653050523_task-Rest_confounds.csv,./data/fmri/power_2011/13123586785653050523/run_1/13123586785653050523_task-Rest_confounds.csv
9418420251279473503,./data/fmri/basc064/9418420251279473503/run_1/9418420251279473503_task-Rest_confounds.csv,./data/fmri/basc122/9418420251279473503/run_1/9418420251279473503_task-Rest_confounds.csv,./data/fmri/basc197/9418420251279473503/run_1/9418420251279473503_task-Rest_confounds.csv,./data/fmri/craddock_scorr_mean/9418420251279473503/run_1/9418420251279473503_task-Rest_confounds.csv,./data/fmri/harvard_oxford_cort_prob_2mm/9418420251279473503/run_1/9418420251279473503_task-Rest_confounds.csv,./data/fmri/motions/9418420251279473503/run_1/motions.txt,./data/fmri/msdl/9418420251279473503/run_1/9418420251279473503_task-Rest_confounds.csv,./data/fmri/power_2011/9418420251279473503/run_1/9418420251279473503_task-Rest_confounds.csv
